"language","id","text","resultado"
"pt","25423","gente nos comentarios parabenizando governador da bahia    estamos mesmo falando da negativa de seguranca pra autorodade maxima do pais  fosse quem fosse   se esquerdismo nao e doenca  e mau caratismo mesmo   canalhas ",0.1875
"pt","3784","o ceara esta completamente estragado pelo crime organizado  temos esperanca que isso tenha uma solucao ",0.138149052858353
"pt","30580","o brasil sofre de um cronico gargalo logistico    um pais com o tamanho e a riqueza que o brasil tem nao pode  ficar refem de um unico modal de transporte      precisamos ver as nossas ferrovias triplicarem   ",0.310788989067078
"pt","30586","presidente o sr esta  aqui em santos   jair messias bolsonaro  o senhor havia mencionado que viajaria ne  se estiver em santos pode vim aqui tomar um sorvete um suco algo refrescante esta muito calor  casa de pobre mas de pessoas de bom coracao como o senhor  fica com deus   ",0.576829135417938
"pt","10790","seja bem vindo a bahia presidente   se possivel   da uma atencao ao porto sul em ilheus   um investimento de bilhoes parado a mais de 10 anos  ",0.709161043167114
"pt","3743","presidente da um jeito no jornal nacional da globo   meu um absurdo como aquele jornal e contra o governo e o brasil  ",0.237775698304176
"pt","10670","o governador da bahia tem feito oq o senhor ate o presente momento nao fez pelos brasileiros trabalhar ",0.266974091529846
"pt","30596","presidente  porque essas noticias nao sao mostradas ao povo via rede nacional ",0.0275999307632446
"pt","30591","quantos caminhoes a menos nas estradas  quantos roubos e assaltos a menos  agora temos que empregar os motoristas pra ficar justo  mas o brasil ta ficando lindo",0.870370388031006
"pt","3791","segundo a esquerda e so colocar uns livros pra servirem de apoio na ponte que ela nao cai",0.667993187904358
"pt","30583","excelente   desafogar o trafego rodoviario   menos acidentes e mais economia  finalmente a inteligencia atuando por um brasil  melhor ",1
"pt","3790","made in brazil   servico de direita  rumo ao topo  vamos endireitar esse nosso brasil ",1
"pt","5587","mexer com bolsonarianos   na net    e o mesmo que mexer com enxame de abelhas    somos muitos      ",0.599023818969727
"pt","3797","aguardamos o leilao para concessao da br 470 em santa catarina  presidente  precisamos da duplicacao e manutencao desta importante rodovia ",0.605184376239777
"pt","3793","sera que agora bolsonaro sera o presidente dos cearenses tambem ",0.525402784347534
"pt","30584","gloria a deus vai chegar em cacoal rondonia brasil parabens presidente bolsonaro feliz e a nacao que cujo deus e senhor",0.976190447807312
